Capacidad (MW),Costo de Generación ($/MWh),Eficiencia (%),Disponibilidad (%),Emisiones CO2 (ton/MWh),Tipo de Combustible
0.30526538018379706,0.9211484630478834,0.5715483780096483,0.27342493049433747,0.3922675636594888,Diesel
0.4453266703064517,0.1978405086592915,0.4015429305304325,0.2883711156651078,0.7848664544263185,Solar
0.13642949685960154,0.10411239086246943,0.6390371061969589,0.9001049367433854,0.6172945532343169,Solar
0.1194676497870435,0.4458618312581988,0.692986594520313,0.010630597026275257,0.06260089536154835,Diesel
0.5959423119237013,0.959963878995751,0.3796511658244543,0.773110312527682,0.3073067819899627,Eólica
0.5069660279413927,0.8981244391249442,0.2368906062043942,0.990424511790349,0.5975459010514327,Gas Natural
0.37981595316053274,0.8047131188221844,0.32939461453562463,0.9757492975269819,0.5233324702413512,Eólica
0.07314545294883298,0.21601589172202076,0.11569722128369637,0.17125033182668353,0.5791934305954268,Carbón
0.4375819745418112,0.5743220473309391,0.8270348906772225,0.5391033887819143,0.7248824279500703,Gas Natural
0.2637497693482814,0.751588566639543,0.3861364209902675,0.5640016870327705,0.4047238969594434,Eólica
0.22705156966895948,0.7907709654367489,0.8720603466188763,0.8429345909748327,0.8931937466307223,Eólica
0.04818962758220477,0.04842529718201732,0.7909604470246778,0.8826843414535979,0.9744306431198584,Carbón
0.1675972577831643,0.048017242874724385,0.7356453461973445,0.9253503452257247,0.7972752111947443,Gas Natural
0.5927066409533704,0.8346319582286948,0.9260990232516055,0.5657529202736935,0.06777570081866248,Eólica
0.8623850212772958,0.2788759855427667,0.007472416090706071,0.6326342390840946,0.5828310822036824,Carbón
0.8761608216307252,0.08925773075000673,0.9647871798290066,0.07850049208990291,0.3621008826946796,Carbón
0.27456771222366444,0.4757854833727933,0.7163411342477739,0.5637796197709264,0.3248713115050017,Diesel
0.7855899716545529,0.4327995518944776,0.6370938553860911,0.5509231807501763,0.3442389460157915,Carbón
0.4229973858648606,0.8229702220299213,0.7993640739622131,0.764773335228039,0.2391872064095106,Gas Natural
0.23206621969832017,0.5560333923042811,0.8261243684136977,0.20163778178002603,0.45675767711555243,Eólica
0.9367415712324191,0.9009266825723131,0.8709899325126337,0.8145437894588134,0.034333530997993515,Diesel
0.8400995473188455,0.40057165978028214,0.23866480647638327,0.10241502981580197,0.1604847611315244,Diesel
0.08751518515443396,0.7163112810231862,0.7589344377437289,0.9421274278487191,0.4578438290040934,Gas Natural
0.3123287499313944,0.03720091812783416,0.2409470256141335,0.4577589138440556,0.08219508493333778,Solar
0.7668492025763888,0.4392779965516137,0.9967922030253115,0.421594813887601,0.39894070386960495,Carbón
0.8498391301079901,0.28238464817954584,0.7634360198218451,0.14270834649497824,0.13973620912443335,Gas Natural
0.8601227874157413,0.03907446602325837,0.9535316604772303,0.2540525661314606,0.5176455953940577,Diesel
0.9774860316369832,0.09008794192762863,0.882154210664157,0.7088734892623555,0.8902571812085871,Carbón
0.6280199189511826,0.40488369616686737,0.37732351612758974,0.7974443635083149,0.0925887076298546,Solar
0.3032259129277136,0.4687001594267738,0.5658221162708932,0.213915558802003,0.517191617860153,Gas Natural
0.7282492644106355,0.38245597407929477,0.441173131379989,0.6259138707966476,0.7088972750931242,Carbón
0.398696772921804,0.09165073981520734,0.45023560013700653,0.8732360373895314,0.9732212940003132,Gas Natural
0.572808304101701,0.8485770871021798,0.8476904656159436,0.74874502827781,0.5116202063292512,Eólica
0.8251440999324596,0.948743831828476,0.9270966649906209,0.9329481011310048,0.8643352328688131,Eólica
0.6807831487140896,0.9990561065268234,0.9014575137288897,0.7255270941277725,0.21421090866002612,Gas Natural
0.4005299374392758,0.6027396383695584,0.2885557082018561,0.7598206980941229,0.12097903680824808,Eólica
0.040027613109982735,0.8976000216228553,0.7037114924457657,0.0747988978114095,0.8827349485697581,Carbón
0.055896931929727646,0.757348822392606,0.8924803501814874,0.7264838865396543,0.3644858339499654,Carbón
0.5271472578929974,0.6513558985606868,0.015144713796648578,0.5967715000351147,0.49102355959309424,Solar
0.7350100578477322,0.26572904216416543,0.9179001500179811,0.573387816976616,0.9052179267633731,Diesel
0.6303612631961616,0.12197280772409504,0.8953349247299071,0.4657898708306803,0.04232197154992957,Solar
0.0673317269459084,0.2626297103158887,0.525365950159049,0.4356328801587276,0.5402117992271389,Solar
0.5522506952953401,0.556144156739567,0.858189602064556,0.6138255134838545,0.35149907534865366,Gas Natural
0.4780584109176266,0.14212578659012162,0.7014681750433299,0.08418257623355188,0.7733488389691779,Solar
0.7828878956728151,0.10879857872031515,0.09743748859207539,0.5642624375906876,0.134538875563133,Carbón
0.7526540044180229,0.023251304266163682,0.7386918435735405,0.13682364131520655,0.5365643130919353,Carbón
0.11405518177840551,0.9211414858905292,0.5124994921068059,0.43044416929358237,0.4229996081797338,Carbón
0.46911516179101087,0.6666941009090473,0.3340501529052121,0.9525117173651431,0.08487792585837065,Eólica
0.280723599102939,0.05540778315843664,0.7724265831625472,0.5245691664366557,0.1731243223925037,Solar
0.3935289552298042,0.7482747800777799,0.759492508640787,0.9590313811608899,0.250920335329093,Solar
0.6593963475835406,0.7350559786085901,0.0459555497505293,0.40642563822135364,0.5867338546776021,Eólica
0.5790859900911737,0.4996127492706872,0.1501308246130508,0.8304107610132627,0.19977494968399256,Gas Natural
0.34317469057747935,0.9763025860143723,0.14008860108224486,0.01319440547897087,0.7023188425253422,Eólica
0.8152856662116813,0.29929943189940816,0.8133276752304703,0.6057893710244057,0.48374698255774673,Gas Natural
0.1644345849790109,0.14180355274574918,0.2097404902275575,0.27817129770124704,0.4678531585726781,Diesel
0.35473960439258595,0.48028963269700575,0.1658039480729115,0.7862272640263905,0.40887300742605015,Carbón
0.5119909619885543,0.19232664994791893,0.9213037388239457,0.6018337125374278,0.16243035804581074,Gas Natural
0.9278454956090084,0.28083012228969595,0.36191825888702556,0.44908652024479445,0.2890062351069882,Eólica
0.992876837201019,0.056377153811817744,0.9154943261041211,0.7040892156280146,0.27166527435447246,Diesel
0.7988046068215064,0.15219356695058447,0.851557218725555,0.06860358584270972,0.7045957291154343,Carbón
0.4729120164773619,0.16997345436289274,0.15318455355556576,0.6983099033864026,0.9407630709682682,Gas Natural
0.5389898476408461,0.824358672301078,0.1978281486100907,0.6551487435995939,0.8250362108653664,Carbón
0.9516896661556397,0.15590845452825425,0.5582326174102015,0.7026159358303748,0.5986282813855125,Eólica
0.877014251579225,0.6629897735772654,0.8695798848988238,0.36257712920365603,0.7315963553382758,Carbón
0.809610192364125,0.8831445240625333,0.5755924925606678,0.7112153153072334,0.19147907494703498,Diesel
0.13751571295784842,0.7316476095941109,0.7919274179244091,0.13784086027653253,0.8198174483994767,Eólica
0.6418929316930173,0.26744017511739837,0.05217495315155989,0.04744395809759041,0.44834041782544104,Gas Natural
0.5178272972160363,0.37745423714189913,0.8453270323371465,0.9504801545272868,0.7181257225304567,Solar
0.7551375505681807,0.13388467637329532,0.4021678642576855,0.2646378863102462,0.6392390425865965,Solar
0.6259979453541693,0.5101702084765205,0.2548087587587042,0.12458037490182608,0.7261193171747603,Solar
0.9262438113173831,0.8415819274890284,0.6299954837374252,0.2998455267571435,0.0994626020323441,Solar
0.6425267693318144,0.19546710784273427,0.10955258097023707,0.6265889822694245,0.5069993433642542,Eólica
0.562470537030046,0.02597822261590551,0.739010810953767,0.3206160682930823,0.6372588272752575,Carbón
0.5712209460034391,0.4938920788426423,0.6661966741774904,0.09066664529710804,0.7524686659133838,Solar
0.5365842567616808,0.29516408848990483,0.14490020438401474,0.501050937291795,0.43186916350406906,Diesel
0.48241706392090244,0.8093646339483468,0.6559126278626835,0.24624709483337226,0.4710101581411704,Diesel
0.7066300493296963,0.2760226060629246,0.6277713363026269,0.686011928186511,0.35179201136691757,Eólica
0.4176265690570805,0.30126966061230975,0.947221115266635,0.2740957819120765,0.3221355477350097,Diesel
0.2123924841893055,0.016617160431472853,0.2687778012653283,0.7231549246824678,0.8258459378561456,Eólica
0.21556212070593408,0.6230233609879353,0.5669029437952834,0.13070216942894455,0.8400467914128775,Gas Natural
0.8293070963375204,0.8101815680563874,0.7735747329401044,0.23055475902780762,0.8188565148763447,Diesel
0.4451201838874802,0.36088357147707467,0.6108707143531936,0.012530356925725272,0.17266375043875362,Eólica
0.405508172334768,0.4095563596398603,0.5281644495000942,0.06760178693895715,0.220637047770891,Solar
0.776511648258683,0.350819087479256,0.8364783618955061,0.8614329399865399,0.36852310082097484,Gas Natural
0.8718158615585317,0.532023231612633,0.06091579776150378,0.6375967476305836,0.9705836043635953,Gas Natural
0.6501301233423502,0.2269068881942039,0.022994687955566286,0.2653732864267249,0.22718174819417625,Gas Natural
0.2950498961940317,0.5796514669406287,0.9227281571162709,0.45067041591867385,0.05724073084694476,Carbón
0.13851121842787248,0.7597569247391011,0.26411707563102105,0.9519520533228845,0.03717440820194402,Carbón
0.7550310090016987,0.02891449253277721,0.6520371993274333,0.6637903258580927,0.19670939500495596,Gas Natural
0.3825683096717572,0.7752366783933079,0.44654699536665343,0.664149937551622,0.9833434283223119,Gas Natural
0.07993162550808275,0.5283862329300519,0.09137657071078634,0.6065300767099491,0.8019992839706123,Carbón
0.9242966174758827,0.44376618256817074,0.11535347397385515,0.7547218120094094,0.6261622332130489,Solar
0.09392822444411349,0.028030016616116715,0.25930012115961176,0.43654903115399823,0.5655685580096257,Carbón
0.7041170533933349,0.03174972817662123,0.41388106712015377,0.8939906801334705,0.6863533864579489,Carbón
0.13480241493951178,0.5165799935041483,0.00472603108084354,0.18059038716273818,0.7201951704627676,Gas Natural
0.26024464756652915,0.6940429892130254,0.6022661793543902,0.1509765109956561,0.39147006019669056,Gas Natural
0.35767054743565,0.8472086346550749,0.028512578355361293,0.06979085914841193,0.4502987802075923,Gas Natural
0.6197048556037856,0.9438977594927084,0.49885270728222353,0.7555780217786089,0.3133978220933704,Diesel
0.34319400648522796,0.34013902110880884,0.29563118040059544,0.4360016379617967,0.7747856115766618,Carbón
0.40529326543660704,0.3061333101477507,0.8692418788842451,0.6201303120081906,0.5583448624767952,Eólica
0.8211162954485438,0.1217588681342196,0.8113275196784976,0.9292240660548947,0.818138869160031,Carbón
0.4054007511597439,0.6249986196118914,0.6169473634138449,0.5580465932710014,0.7176101327175078,Gas Natural
0.21181708072202182,0.9039740337901012,0.33669193868181235,0.16215260578451834,0.021184229756927894,Solar
0.028974795997776134,0.08098672465548963,0.9712716038793983,5.627664328300545e-05,0.5589327820230459,Carbón
0.26424119550107883,0.8296998961634022,0.8533793641864384,0.6642208974747397,0.30106822476983525,Carbón
0.6501272334153676,0.6400692727720999,0.14928330170007528,0.20991052233128865,0.7316857447961296,Eólica
0.5072613277042988,0.413069539098883,0.18445657534519472,0.4791745291625315,0.3119835488824454,Carbón
0.3571093463880637,0.7801212684420006,0.13161242612904642,0.46921163304685953,0.8041242079647217,Solar
0.88943834308858,0.18155924172533827,0.7863498697220084,0.7435959738168583,0.6308704573344049,Gas Natural
0.8801076728644616,0.8104626101847567,0.33977336891450904,0.6616379465581521,0.3569975563777563,Carbón
0.07680243294733853,0.3636239515668391,0.8539032326501114,0.9628954865178164,0.735300334662058,Solar
0.6661914632797019,0.8120904712385986,0.2950223891540723,0.4936809890785513,0.43831569414349697,Gas Natural
0.23267716213998685,0.14517779497943853,0.9879409044417797,0.7867738249825353,0.9666403332190169,Gas Natural
0.5941071562481504,0.3991796856396902,0.9907563898385533,0.9283532720065109,0.9325733531902105,Carbón
0.3154105715746504,0.7377712564576528,0.08503622990648757,0.2032505060870318,0.06910659698017843,Eólica
0.4701693305076532,0.3711260036297789,0.04036042905850089,0.15550827951157528,0.8597825572229318,Diesel
0.09181493506534191,0.8679556300578734,0.14709346701160067,0.34947398601266116,0.41391991574928977,Diesel
0.07055420186254081,0.7653761469645145,0.60924860500661,0.4097494156008405,0.6325427870566612,Diesel
0.5236303398510906,0.38441779544603394,0.5156248820352893,0.8878743723187987,0.8755126096829137,Carbón
0.31327724320201794,0.8231713703359933,0.2317336492803989,0.6426065528630144,0.5642212422817023,Carbón
0.2043977149037075,0.5393913767783227,0.762698997106485,0.3472655519665952,0.7869509998634963,Diesel
0.28003923611157455,0.14801771914449624,0.5432534489350396,0.06510834812200322,0.7847296227086397,Solar
0.497772911622669,0.2323767278193532,0.7830143296476735,0.027581470282471612,0.9298990448142737,Solar
0.9811787225885577,0.44439765984919516,0.440717964672518,0.1939190750201561,0.0760047602455198,Diesel
0.664756595013116,0.5872102232444967,0.5896547885611929,0.5730357801711106,0.961595023775248,Solar
0.02560303492603369,0.3973422320574519,0.29141854817510526,0.7473495750993442,0.49141703906163087,Eólica
0.7373050195892795,0.9951828366783864,0.44206880513292474,0.7769171000436337,0.23712859688304477,Diesel
0.8642375763618895,0.819180618050583,0.4176052895822205,0.14470833176771128,0.1922260433861495,Diesel
0.8632541167496774,0.32988652467220375,0.7728694960118673,0.7246188081723657,0.1494539172936372,Solar
0.7742586398804857,0.3301092113098757,0.022928876812647915,0.4032056720787179,0.5226065927599772,Solar
0.1936328349471657,0.3630776620907227,0.36637801962633887,0.968607922767,0.31622170561606305,Solar
0.7169016145766457,0.9704183557309515,0.12167088558434543,0.3777650951125522,0.7598775762183825,Carbón
0.7542641767144221,0.9528545531910442,0.7248718438889578,0.5020135921753176,0.15919459312491163,Eólica
0.8457808316535051,0.16372710706056365,0.034109880107140285,0.7262730401124299,0.7010608428463733,Carbón
0.5888246553823105,0.8138192151671992,0.019634252717345375,0.3163288055603905,0.20422305517334707,Gas Natural
0.15299579255308038,0.22501099521411277,0.7396335049095626,0.665019858584447,0.311130340546325,Carbón
0.8206756526171102,0.5394748779972458,0.9758524749674968,0.18392819272480393,0.009188904254674673,Eólica
0.3965004537897804,0.2904685204911874,0.10294325657028519,0.41802200948213325,0.2015791959619794,Carbón
0.1593677228975871,0.09992979366766619,0.07320007667634969,0.6366354153674579,0.9746270262957326,Gas Natural
0.015982252809502596,0.6323064544673068,0.9807635886578263,0.7210550113854922,0.28668742743975406,Eólica
0.04199081878001966,1.0,0.2785058573205829,0.3807567725195783,0.12014665548268527,Gas Natural
0.28284409425162393,0.08471168989247595,0.8303989911474516,0.45865254646436376,0.5779360387990623,Diesel
0.8300719974270196,0.6391126898383868,0.4332000875586732,0.40558485593035054,0.5771871596248139,Gas Natural
0.8374014379909434,0.7488785242642911,0.3537741806498062,0.7966468901701801,0.5013888062483293,Diesel
0.38966851174108397,0.45804311936178277,0.7591694040234526,0.8979108452787168,0.24406440873800478,Gas Natural
0.38629238297383517,0.19707156380821186,0.9005199744587521,0.5223749536120237,0.1418186800618421,Solar
0.1660022469476195,0.4279873630487217,0.14389431955942114,0.9732854024902841,0.8404653686290683,Gas Natural
0.3046214701257849,0.3200021385758552,0.9826823257952185,0.8083864793349193,0.9556865818517762,Eólica
0.7466815273603531,0.7412976952716347,0.39210269121533614,0.4235227996640945,0.962185134445535,Carbón
0.03112435615034543,0.5339876252166866,0.7121311609674172,0.9765411613719809,0.9904657671369822,Eólica
0.9413481680154134,0.7469702636336361,0.053972744100408324,0.7195625003588592,0.3045572328955688,Carbón
0.2640685677265972,0.3437663813901067,0.02360196960938242,0.18659200230455203,0.5419881702067154,Gas Natural
0.5474600726168721,0.3856595971112162,0.021774039580726923,0.02339528536063619,0.16589251642288327,Gas Natural
0.5332039997526145,0.38748056724334085,0.3886410181941074,0.564907487163272,0.008534562253821503,Diesel
0.0007478428987156452,0.2828919543159874,0.9280803886554626,0.2389029476774027,0.31024212067234175,Carbón
0.5434626667518676,0.8820400519214475,0.06224496805507171,0.7200490740648454,0.6517257970237176,Solar
0.15892299252164008,0.25842091425970753,0.5598886290110012,0.4930288055346755,0.6054285782099941,Eólica
0.2760182470088956,0.7455063515823325,0.3308506263482993,0.08445347564165971,0.4155276884890806,Carbón
0.5856934923086456,0.44533711692858746,0.4773949044194412,0.6397260079163415,0.42001397330667745,Carbón
0.3460708120479279,0.4935437732490673,0.25953412581539936,0.6820474294136343,0.21861585786324708,Solar
0.15895521819014877,0.3129290786126318,0.32731856374667045,0.5121955029474947,0.7694710614728278,Gas Natural
0.09042453090463248,0.6038012452224348,0.03536774501802031,0.6462928341822166,0.6287543540361569,Eólica
0.6734544404200332,0.7382744121408994,0.7942483997913969,0.1919899114962378,0.42956328741648847,Carbón
0.6182779966534897,0.07039446314833578,0.5669944547788999,0.14899646252223148,0.258620911866605,Diesel
0.3314261673786554,0.14032661934947058,0.3552515116294599,0.8690746780068693,0.6249298116478246,Diesel
0.2274308769680085,0.057783406254408975,0.4359111869674987,0.06841219849098625,0.5105027019840763,Gas Natural
0.05978521397817335,0.48148193368429415,0.7799116547724941,0.20902896005227525,0.3105450490382425,Eólica
0.18022015932438853,0.9417028194830549,0.9604256605258413,0.028414592742117144,0.5500863618377848,Diesel
0.9256129667071319,0.20505923910029789,0.8798790948863482,0.07872044903592276,0.880780616097871,Diesel
0.23988188783976208,0.4777981904347935,0.4022881028695758,0.5978301232976675,0.7423802788483839,Gas Natural
0.7176104198175611,0.6489000624878247,0.9085004819090993,0.16546876537412525,0.08419925765864082,Diesel
0.8034624612192108,0.6750442958980497,0.23501918290007656,0.09016756798127094,0.08730820997735049,Gas Natural
0.2900929017960388,0.48183636023673887,0.45715311050742946,0.76498560549236,0.1717431043714587,Carbón
0.6131042632689022,0.062037219856572956,0.7982503117838434,0.6116334913205022,0.293584855290663,Gas Natural
0.5423233050591856,0.8509319157134685,0.6819079872307221,0.9216237451046249,0.5878703572871519,Gas Natural
0.1625701421572825,0.21652536305583683,0.1898974126863733,0.8272880164224288,0.6846848372842322,Gas Natural
0.9976998714645597,0.5880211647955959,0.11574933304854358,0.6486070310764542,0.3338227627624783,Carbón
0.13696809288703887,0.1513834112917752,0.26314159034438295,0.24672817004160613,0.49156581080351697,Carbón
0.5946007272903306,0.12096557686731572,0.6485141289234374,0.8293192975745616,0.9614511438039716,Solar
0.3572819820742016,0.8063486741710265,0.08177748870316204,0.9192373608348899,0.9777675928906349,Gas Natural
0.20816374086416828,0.1677676768045167,0.9065990374631203,0.9532160388275634,0.5263094919197217,Eólica
0.23820398039165638,0.5851871835250974,0.31596086153224573,0.5556513180298832,0.9962121237715094,Carbón
0.6903869416108821,0.23040280590883505,0.43464535413075345,0.2650910265996619,0.9174377847434069,Solar
0.2421877587581491,0.8521022464495375,0.9722629250525624,0.14585529806271094,0.22287738684602323,Gas Natural
0.01866064665273307,0.9005294590458758,0.3302195998287054,0.7954130494671686,0.8911300299532826,Solar
0.9744310250537918,0.7265493980604989,0.6332369758400823,0.8139421422014261,0.49115341414956154,Carbón
0.07039141046417076,0.0966887891288141,0.60353334651212,0.8531673723486283,0.0018279393693303603,Solar
0.30312892825211746,0.5959986029655001,0.9360543848524673,0.16624714660532927,0.11090803290554531,Gas Natural
0.6884681280764046,0.7907067730492301,0.18087286602246186,0.04268627542833008,0.02187125655456398,Carbón
0.5120895195260838,0.09322802688515343,0.6815356774583916,0.30198123729703424,0.8593848359930488,Solar
0.9974840215865578,0.20938757411874256,0.5934345075700345,0.19318505476398792,0.803098938618592,Eólica
0.10639005156218027,0.3738908327839851,0.9734590667328082,0.5511096478823609,0.1595466560112021,Carbón
0.9764204771663985,0.5656843055211674,0.8644580714263338,0.6569324470748591,0.5108876329243409,Diesel
0.6212800812317538,0.3220025294736597,0.24973573843749117,0.7350554454907824,0.6722870057155541,Carbón
0.781256482481899,0.3962950290119683,0.5894575337796876,0.08244561436286121,0.2559190375690489,Solar
0.917566883330804,0.541429696074339,0.996937872449824,0.1369858689036745,0.8050292302128343,Diesel
0.6756166959804147,0.5324774811503592,0.2354381874079841,0.17316743967044254,0.7533695569460246,Diesel
0.2792054802144624,0.26177991080119795,0.9565962653229902,0.8718808995358185,0.5113543312098439,Eólica
0.507236828876042,0.5366358715330805,0.3026770557255969,0.44440747714471635,0.996708344306787,Carbón
0.9391726376239931,0.26367619490091226,0.47661566436508374,0.7829770639892581,0.19469705334070567,Gas Natural
0.28166655138888785,0.8891151233440997,0.021594053237443383,0.9994100837174803,0.4846053810440967,Eólica
0.3607092891889743,0.6841180281346324,0.622596345522877,0.08997418107346426,0.3040825845016593,Carbón
0.7150204583964792,0.9837639330812479,0.9292051620305685,0.9024818637357687,0.636247080906991,Diesel
0.49375328004919883,0.17891980660553142,0.04167563025626764,0.4085489814178203,0.6562560184891871,Diesel
0.9363487374349392,0.997898431780812,0.36597733736792537,0.43888887479426275,0.40370621169397425,Diesel
0.5552075629248595,0.7427914164145605,0.5980355860376536,0.41279528022501155,0.532769750937436,Solar
0.608440908320978,0.26755902742143006,0.25473616832982404,0.7468392304073914,0.9469546766610356,Solar
0.07022734194555184,0.6672196552671056,0.0944273406613353,0.11668008871000728,0.18868830034794476,Solar
0.2634081002839401,0.4473752048001432,0.1978700639919897,0.802665556093353,0.2710420456913641,Diesel
0.2579328627038087,0.5224214120358903,0.8002538888965769,0.3561870097729734,0.9999309997232843,Solar
0.12475061419981963,0.9318187216254833,0.31413372630394043,0.6521353915708337,0.5969667795554182,Gas Natural
0.014387082261405006,0.5091338458764328,0.4090601150793878,0.3968605535163763,0.6656649602469994,Gas Natural
0.7903928258359494,0.9364637482865635,0.8550156625790822,0.05261094589317291,0.6592327506256557,Solar
0.8438030561904338,0.5254072414221473,0.5987017135006026,0.049347890606807485,0.4297293051085371,Gas Natural
0.9816631812828418,0.6466912687874365,0.5047229582171882,0.5924446902261249,0.549959711842499,Gas Natural
0.7417620874716915,0.40405817999615756,0.09146704953652661,0.19286163141108542,0.1590692355200562,Diesel
0.4259519169683536,0.5407417177994058,0.4271886236959516,0.320242054388271,0.1334842559408866,Solar
0.012083201834513155,0.3291020634886929,0.559484538201202,0.3936295582199651,0.4826121538191614,Gas Natural
0.5822837302575772,0.3814411753504192,0.019947733617567947,0.5085962242575803,0.23394211228544728,Carbón
0.1441459060073852,0.1534009352390156,0.24746573309645406,0.4801939207748442,0.5063665543276483,Carbón
0.8965817076761081,0.5448224235458616,0.8896518597118168,0.9032852277316347,0.5802148893486773,Eólica
0.7292656192444975,0.0675025759521623,0.42718037672795534,0.6951500428656984,0.9216895269205645,Diesel
0.6611716345605522,0.8662732220550592,0.11454532674385684,0.14856427801277053,0.142455972057694,Solar
0.008104746978751964,0.2587433882297644,0.9057898221042165,0.333393835526364,0.6144872267694036,Eólica
0.8958447344746066,0.31714411613486587,0.9684009803037107,0.8931473852151627,0.7360062029271826,Eólica
0.6230070453940472,0.794616398851159,0.34944366384725534,0.6672224861976151,0.19810136889592692,Gas Natural
0.09190352804121268,0.7693893316442842,0.6046643048133084,0.7844787085427353,0.5464083507987718,Eólica
0.6512164543117138,0.2495533558744965,0.505517060521272,0.27017781817216363,0.6983619639881924,Gas Natural
0.3497535203403831,0.3769937350756354,0.837915218029432,0.7550389728512459,0.5173680483884919,Solar
0.49129742785406855,0.48166529788976276,0.9691063020766599,0.7302008940267042,0.13301010839428942,Diesel
0.10869971299098588,0.941109402993484,0.17867528181720266,0.22007974647892978,0.8069748310473129,Eólica
0.6470447447484253,0.6694500848976184,0.3105858026620055,0.3761518721249749,0.9223347587710597,Gas Natural
0.4638319915426925,0.6205137341277014,0.6080266396029657,0.6895792805830326,0.6281115215533734,Solar
0.13861207252589655,0.5483572002263535,0.5095195549833385,0.37290041223530107,0.7806276915152799,Diesel
0.16600101114941831,0.7562046508521544,0.6285771237442681,0.6821370712967861,0.6904731463497067,Diesel
0.5204820918359438,0.730397911050713,0.6188078645455785,0.4853642222202221,0.9164190796833804,Diesel
0.23569546203983094,0.4588248145184735,0.46101791182645335,0.7167541033581898,0.5289717923312357,Gas Natural
0.018291989838488062,0.9347979978700439,0.01849558965765459,0.5847846318828438,0.9192128292735499,Carbón
0.919037139230526,0.6112020156283096,0.35521755809853295,0.1650143769392901,0.9512369069435799,Carbón
0.29926074537363084,0.38963886999304026,0.8465987106187858,0.9262821427065296,0.2208895596045279,Carbón
0.3568670893861651,0.34632399888788495,0.56203998590801,0.785165755040398,0.8936143206589836,Carbón
0.6357456197507905,0.08201140228180946,0.2597942943550121,0.9253302367675578,0.8888615971137099,Eólica
0.4200128738451054,0.4388233025818872,0.3745560201459329,0.05991642994507579,0.8254975891840907,Carbón
0.012269932326609202,0.8372609529186602,0.9717764025035467,0.6619510175702019,0.32641745103068576,Gas Natural
0.7108621093612724,0.02062368914207114,0.28370816838316515,0.37451446652618775,0.46345514635991125,Gas Natural
0.08177610912502078,0.6265001504857858,0.33077983890693846,0.8085000214122706,0.11880098008004353,Gas Natural
0.4771860938077124,0.9936630331586347,0.3048074031739177,0.2725943415471708,0.8249970307447212,Carbón
0.26205853811840196,0.7155216411540432,0.331159240163857,0.48867119264354913,0.3662258599283835,Solar
0.7838327472118081,0.9508331197986346,0.45175294155150275,0.02106231087790465,0.20170159838625562,Eólica
0.6576316968120676,0.1495732738665621,0.728728987666476,0.6902061798125636,0.38471993405203847,Eólica
0.3336958717526274,0.22903906819745043,0.48756379384142357,0.08614160618910974,0.2822335238273883,Gas Natural
0.9988872042637214,0.5306270041498079,0.8547154565699723,0.19722003474409056,0.3510384330866978,Carbón
0.8762893285311886,0.40923569504616,0.31756025264209214,0.9916631887640026,0.463936292944144,Eólica
0.07456591340623232,0.19268493746647194,0.3777434118960922,0.4284470706677739,0.9298537012646991,Diesel
0.06762391123561454,0.1454185872880043,0.35937299675574513,0.4995037693007996,0.15045078707714737,Solar
0.7180292611715426,0.4095062075579824,0.6381009486166657,0.17157196995382248,0.9815065157343844,Carbón
0.27385551785263257,0.7769209477383914,0.7842303664055944,0.5513551896007751,0.48176243552290576,Eólica
0.060904433633392596,0.43519400863483587,0.006708535888097744,0.24178562904447257,0.32231479078878933,Carbón
0.22828483362919585,0.5734257425542884,0.2893534515300145,0.2668178339248127,0.21082503643281433,Gas Natural
0.9977989791862967,0.5372725970089165,0.905101571628591,0.8470099282907306,0.42984385920694346,Carbón
0.7418454750214583,0.22688580539902994,0.42385070052648705,0.47527316281990123,0.7242602898381054,Carbón
0.8571555183982721,0.3393087194407653,0.6657707819738993,0.8207372919435714,0.9937335932936764,Diesel
0.9578562411508506,0.2158907232743425,0.11471239018579397,0.03791574443100329,0.7397661553193493,Eólica
0.9889957885319659,0.06581798750838248,0.9373625646466897,0.43698642822835154,0.4388676142561879,Solar
0.2624125687746156,0.2636842723040466,0.12265630375604863,0.503555324492173,0.2478464624460325,Eólica
0.12643167517045648,0.41580012152329154,0.928265983032968,0.8799845054810322,0.18786884055758352,Carbón
0.7123425143444694,0.8875677513051287,0.4256955916712162,0.16370887626838185,0.2556485399964936,Diesel
0.6526853889056093,0.24772163093385335,0.04586721640289735,0.12016459826131545,0.10733572909198037,Diesel
0.3929537227902423,0.4952645276302811,0.5752810324348444,0.41113535065140255,0.5517818970918432,Diesel
0.13061196652582874,0.30989668041743523,0.6032701541903016,0.48415793762977194,0.0573506313846054,Diesel
0.540551728854527,0.712113947879295,0.5430289952060613,0.5788301332861502,0.22900783310405268,Solar
0.5934973940417237,0.9069453858505258,0.2725284617354136,0.050430076865300426,0.6867930042460487,Solar
0.47061653810326537,0.7157290814787163,0.570806000477438,0.7114661671260822,0.053267622623708384,Gas Natural
0.016919000630894274,0.1863016754680315,0.5278967334396057,0.13309166483905252,0.6722568586089048,Eólica
0.6903267384490869,0.9571379623266484,0.014195467051987645,0.1572529608704712,0.11949359759437109,Carbón
0.18944124564981427,0.022256305213460757,0.34169106120214326,0.5020865150182857,0.802605232052848,Diesel
0.5441803984878834,0.8609016500025986,0.28307748039623254,0.29417494794155674,0.7370403014189356,Diesel
0.6090914758982668,0.8037579937775644,0.24438331740682484,0.02262369570347873,0.36560592684736565,Solar
0.31677669682973464,0.3960618943829068,0.5586303906323732,0.5852073915888447,0.5500881391741228,Carbón
